flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,cluster_label
-0.01931198,-0.18598154,-0.32958853,-0.1495057,-0.113053925,-0.064859256,0.01722749,-0.2739733,1.9331747,-0.3257088,-0.31001195,-0.38928366,-0.016338585,-0.0028424636,-0.31089443,1.0016947,-0.2955836,-0.109759286,-0.10743049,-0.23096684,-0.24930191,-0.01562806,0.006755312,-0.022081487,-0.01573851,0.0039026812,0.87110984,-0.54103094,0.02014416,-0.026226858,-0.4383136,0.005290147,0.018176908,-0.27370667,-0.2797609,-0.26619685,-0.2723097,-0.19731286,-0.29566938,-0.012867516,-0.014426935,-0.34854692,-0.22085886,-0.06920468,-0.42405415,-0.012101289,13
-0.031183187,-0.15207258,0.92081463,-0.10838089,-0.06375188,-0.029011883,0.0028122943,-0.28989583,-0.5300316,-0.3545248,-0.31675005,-0.3859407,0.003965035,-0.0035881624,-0.3220614,-0.54532397,-0.2812714,-0.094042584,-0.12205522,-0.23675409,-0.26026347,-0.011942772,-0.0038834559,-0.0059562363,-0.019188533,-0.006513397,-1.2699594,2.072506,0.015094802,-0.011499362,-0.45828933,0.006435849,0.038955055,-0.3110264,-0.34118494,-0.24707888,-0.3267219,-0.18498953,-0.3197432,0.0054688156,0.0049698297,-0.4017436,-0.1671343,-0.07761021,-0.41233206,-0.006481173,11
-0.029223938,-0.19886255,-0.3841481,-0.08085081,-0.10201626,-0.059154164,0.0016715676,-0.28375363,-0.48207852,-0.32419056,-0.32131118,-0.38091013,-0.021303898,-0.015153293,-0.33508044,-0.50036895,-0.30959806,-0.10019942,-0.11656998,-0.23838356,-0.26916158,-0.013269666,0.008019424,-0.008411974,-0.043409184,0.016524674,0.89539206,-0.54942644,0.02006558,-0.030776775,-0.44401366,0.0075309277,0.013482628,-0.30091947,-0.30792892,-0.23317847,-0.29463813,-0.21022436,-0.31510553,-0.012304649,-0.010920787,-0.35820526,-0.19532886,-0.07086754,0.38815784,-0.018773353,1
-0.019962573,-0.18705916,-0.3270327,-0.15297425,-0.1332042,-0.06491332,0.010467608,-0.27701405,1.99292,-0.33909342,-0.3048606,-0.39057037,-0.01548424,-0.007002279,-0.30533943,1.3446032,-0.2966125,-0.11167204,-0.11264309,-0.24144769,-0.2628235,-0.009155969,0.0071903346,-0.021066425,-0.019502927,0.0061641596,0.891396,-0.55460185,0.022564625,-0.03094787,-0.4446077,0.0007058978,0.019719431,-0.26990706,-0.28196698,-0.27718282,-0.271781,-0.19820869,-0.28379554,-0.013047507,-0.013900838,-0.36662233,-0.22637291,-0.072885334,-0.42412084,-0.009387288,12
-0.03675723,-0.19623587,-0.35715705,-0.13730887,-0.103751704,-0.07258397,0.002333818,-0.28382176,-0.4560254,-0.32224008,-0.30603057,-0.37007782,-0.014133151,-0.006292999,-0.32940096,-0.5096959,-0.29997292,-0.09430681,-0.12236643,-0.23850542,-0.24822813,-0.009806313,0.0068384027,-0.00464689,-0.023924965,0.011713339,0.86808497,-0.5226367,0.009442944,-0.023199223,-0.4384584,0.0126143135,0.01571007,-0.27420533,-0.29007524,-0.25370693,-0.2771903,-0.23119909,-0.29913807,-0.015315622,-0.009730763,-0.3236014,-0.20456076,-0.08342447,-0.40315515,-0.008193307,2
-0.016714463,-0.18781954,-0.33542913,-0.15340802,-0.12320458,-0.059667837,0.015186516,-0.27779058,1.9759517,-0.34087402,-0.30654132,-0.39285854,-0.017688593,-0.0026886314,-0.30765927,1.0634345,-0.30405343,-0.1122521,-0.109200284,-0.23548879,-0.26424032,-0.014843849,0.006686273,-0.023120504,-0.01783692,0.0048902016,0.8911972,-0.5560414,0.022359733,-0.02737444,-0.44828367,0.0042170323,0.017724503,-0.2720015,-0.28272074,-0.2769233,-0.27289468,-0.19837737,-0.29736435,-0.01297813,-0.012245923,-0.35967138,-0.22951327,-0.072225995,-0.43392628,-0.012795249,13
-0.030365545,-0.1922515,-0.3717266,-0.088259876,-0.099334694,-0.055494074,0.0024682302,-0.27487156,-0.46917805,-0.319403,-0.308492,-0.372463,-0.019542793,-0.010739608,-0.3273448,-0.49211016,-0.2976004,-0.09932524,-0.11413857,-0.24061483,-0.26641914,-0.01516769,0.00799108,-0.008344935,-0.0442471,0.017238865,0.866138,-0.5257962,0.018291734,-0.02880017,-0.43476588,0.00942846,0.015238557,-0.2900132,-0.29795894,-0.22863962,-0.2850427,-0.20980376,-0.30700976,-0.01331606,-0.009998818,-0.33963957,-0.19153616,-0.07098899,0.19859295,-0.017505221,2
-0.01814008,-0.20991734,-0.33077872,-0.08383176,-0.10155248,-0.049049966,0.045080535,-0.2843342,1.9656146,-0.2996564,-0.33289745,-0.39388597,-0.020143114,-0.018359609,-0.2808659,1.0302522,-0.16095641,-0.14265884,-0.08728165,-0.25866893,-0.25641543,-0.009575514,-0.0018434627,-0.026016194,-0.011487206,0.015197212,0.9087559,-0.6011493,0.020120252,-0.021980928,-0.41915905,-0.005674828,0.011177093,-0.24598032,-0.26866198,-0.25115296,-0.29558975,-0.14317234,-0.27878088,-0.02554012,-0.022085741,-0.2968846,-0.14556204,-0.057854135,0.73825353,-0.015266029,2
-0.016455846,-0.1876361,-0.3349066,-0.14706865,-0.11287835,-0.0618913,0.019016506,-0.2762235,1.9720904,-0.32974255,-0.30872208,-0.39273742,-0.016467653,-0.001503896,-0.310921,1.0227759,-0.30228677,-0.110648006,-0.1047091,-0.22921786,-0.25696328,-0.017593922,0.0056912703,-0.02310605,-0.016831467,0.0049426444,0.87634736,-0.5498872,0.021396736,-0.025699673,-0.4417953,0.006347876,0.017667243,-0.27499872,-0.27932405,-0.27155113,-0.27324104,-0.1961469,-0.30122465,-0.013752851,-0.01403266,-0.3511951,-0.22444889,-0.070481464,-0.43349326,-0.014675191,13
-0.036028553,-0.16703418,0.8664209,-0.15220056,-0.048265405,-0.011333426,0.010085662,-0.2957201,-0.48724213,-0.34258664,-0.30412138,-0.37118757,0.0045209005,0.0019980222,-0.33282855,-0.54420847,-0.26764733,-0.09126556,-0.1161432,-0.22863635,-0.24674869,-0.0123150125,-0.0038830242,-0.006652165,-0.016138207,-0.010593739,-1.2031838,1.9770952,0.01798538,-0.007854823,-0.4418109,-0.004198391,0.042638294,-0.31181353,-0.35010472,-0.24717404,-0.32036713,-0.18768333,-0.3116753,0.006080916,0.004628459,-0.4226889,-0.17561655,-0.0824925,-0.48299593,0.005602848,11
-0.018851057,-0.18598208,-0.3335584,-0.15639848,-0.12156222,-0.064789504,0.0144570405,-0.27858302,1.9702069,-0.33530572,-0.3085278,-0.392309,-0.016048279,-0.0033990312,-0.30977827,1.0539529,-0.29732284,-0.11097128,-0.11064847,-0.23676226,-0.25721383,-0.013483342,0.007666339,-0.02213926,-0.01710324,0.004807031,0.88838303,-0.5516494,0.021770228,-0.027326483,-0.44495103,0.0051834807,0.019071113,-0.27242273,-0.28222945,-0.27241993,-0.27514863,-0.19967008,-0.2950632,-0.012497298,-0.012905606,-0.35694924,-0.22419734,-0.070126526,-0.4313119,-0.011610367,13
-0.03587447,-0.19507042,-0.36236355,-0.11838605,-0.10005149,-0.06493048,0.0018086936,-0.2803162,-0.4600097,-0.3207621,-0.30825564,-0.37001377,-0.018128071,-0.007895913,-0.32947326,-0.5022474,-0.29913375,-0.09554589,-0.11916803,-0.23928338,-0.25062302,-0.011484621,0.0073760627,-0.0069600604,-0.029876912,0.013028106,0.86176646,-0.5238101,0.013654177,-0.024841346,-0.43731672,0.010043547,0.017291281,-0.2799931,-0.29257885,-0.24434668,-0.27770466,-0.2215808,-0.29988283,-0.013535692,-0.009855106,-0.33045164,-0.19855241,-0.07947308,-0.16767362,-0.010109646,3
-0.03650067,-0.194659,-0.3581455,-0.13560885,-0.10189372,-0.071752146,0.0031188857,-0.2812726,-0.44412452,-0.3218103,-0.30389363,-0.37040675,-0.016435938,-0.005184967,-0.3293062,-0.5079168,-0.29992604,-0.092689686,-0.12172103,-0.24010703,-0.25181848,-0.010538032,0.007932707,-0.0056231394,-0.02595909,0.01164514,0.8674289,-0.51893973,0.009349989,-0.021651046,-0.43950847,0.011541657,0.014223929,-0.27456254,-0.28943825,-0.24788535,-0.272725,-0.22922754,-0.29970527,-0.014878366,-0.0108117405,-0.32029322,-0.20175381,-0.08189702,-0.39967895,-0.008700763,2
-0.011409108,-0.19129002,-0.3407121,-0.13761918,-0.1053708,-0.058769826,0.02316241,-0.27642074,2.009377,-0.32264084,-0.31337112,-0.39567453,-0.019039111,0.00013574958,-0.31385112,1.0150423,-0.3152048,-0.11530651,-0.09623805,-0.22579989,-0.258109,-0.025361788,0.0032351976,-0.026949523,-0.018280823,0.0077329557,0.87541205,-0.5606671,0.022276297,-0.020442113,-0.44074923,0.0036358908,0.018982284,-0.2787764,-0.2743722,-0.2763694,-0.26841295,-0.18924154,-0.30723143,-0.013466578,-0.015521782,-0.3481556,-0.23278676,-0.075126015,-0.39134902,-0.014343758,13
-0.06762415,-0.16703907,0.85925674,-0.08157866,0.23211926,0.27245682,0.0016139131,-0.30315685,-0.4904794,-0.370699,-0.307521,-0.36876303,0.0069027375,-0.00034665316,-0.34084925,-0.5418477,-0.25551632,-0.08647077,-0.10932696,-0.2101,-0.2526873,-0.024358302,-0.007893186,-0.012601564,-0.020355493,-0.012208858,-1.2067176,1.9704808,0.020044178,-0.0014218912,-0.45185393,-0.0039414987,0.04153574,-0.30590284,-0.3354866,-0.23581214,-0.33130378,-0.20187002,-0.31386238,0.014046116,0.019030709,-0.44429424,-0.17291251,-0.08615994,-0.38447672,0.004945241,2
-0.038068302,-0.15916514,0.8672275,-0.13498726,-0.050471783,-0.016749179,0.007702805,-0.2921619,-0.49046937,-0.34259674,-0.30681145,-0.3707083,0.004464794,0.0012262315,-0.32780188,-0.5409479,-0.26722407,-0.08921464,-0.117191195,-0.23005854,-0.24864903,-0.010307732,-0.0037185862,-0.006154366,-0.018481981,-0.0097098695,-1.2085558,1.9767048,0.016932892,-0.009687046,-0.4397949,-0.0022177175,0.0413218,-0.3102551,-0.34237266,-0.24570799,-0.31979984,-0.18820181,-0.30890805,0.0058970265,0.0049962066,-0.4140321,-0.17416342,-0.081712164,-0.460913,0.0048315264,11
-0.037672732,-0.17069575,0.8584358,-0.1104185,-0.038840182,-0.0015361961,0.010346103,-0.29404843,-0.49193478,-0.33868384,-0.3040073,-0.3681208,0.0060791112,0.00065518916,-0.3282131,-0.53920877,-0.26800698,-0.09111543,-0.116020456,-0.22194572,-0.2433207,-0.012844876,-0.004676009,-0.006393183,-0.016784362,-0.010922034,-1.1951679,1.9574033,0.016097393,-0.008945776,-0.44256228,-0.000515271,0.045565292,-0.31507403,-0.33770242,-0.25125355,-0.32355127,-0.1846588,-0.313001,0.0015328955,0.0039224923,-0.40912172,-0.1667556,-0.08469961,-0.2052359,8.813944e-05,11
-0.03634184,-0.19982788,-0.36245725,-0.12104456,-0.1006198,-0.069549516,0.0022872612,-0.282193,-0.47192875,-0.32475483,-0.31764162,-0.37226784,-0.016937189,-0.008129295,-0.33274627,-0.5116444,-0.30720222,-0.096135676,-0.122490406,-0.23905748,-0.24826509,-0.0071458523,0.0067792395,-0.0075170267,-0.025468491,0.010722375,0.88445234,-0.5387334,0.013270685,-0.027292328,-0.44614673,0.00802115,0.017767701,-0.2790507,-0.2936312,-0.25088537,-0.28702244,-0.22315699,-0.3013872,-0.01430922,-0.01006052,-0.33676854,-0.20332877,-0.083422616,-0.13218057,-0.010087411,3
-0.07677639,-0.16276765,0.77743375,-0.07560395,0.7115429,0.7490709,-0.004606465,-0.28849706,-0.46338382,-0.36535585,-0.3125501,-0.3470813,-0.00029524043,-0.016196128,-0.34742436,-0.525563,-0.23650184,-0.08065949,-0.08814605,-0.19415133,-0.24303529,-0.023585908,-0.016402207,-0.027836021,-0.017465629,-0.01404788,-1.1257895,1.8394523,0.02456826,0.010188691,-0.43531045,-0.0008860491,0.038812622,-0.2964546,-0.3069532,-0.21933983,-0.319693,-0.20896792,-0.31696415,0.02507527,0.024626598,-0.4255365,-0.16136833,-0.07059994,-0.21890265,-0.0007912973,2
-0.031038685,-0.14957398,0.8585636,-0.109892085,-0.06566777,-0.033595283,0.008912677,-0.2858711,-0.4862802,-0.34001392,-0.30817258,-0.3701625,0.0028536823,-0.0009900816,-0.3197281,-0.5334532,-0.273988,-0.088393435,-0.115342304,-0.22728768,-0.24548396,-0.0142316865,-0.0048532565,-0.007023031,-0.017966056,-0.009758031,-1.1848124,1.9462636,0.013539143,-0.012315607,-0.4385644,0.0017312579,0.040051352,-0.31019062,-0.3438172,-0.24718188,-0.31584236,-0.17982051,-0.31313825,0.0069461,0.0022206753,-0.40799412,-0.16680469,-0.07918297,-0.4335392,-0.0011704955,11
-0.039511476,-0.20435748,-0.37063578,-0.09447826,-0.11062896,-0.063693464,0.0056240465,-0.2945073,-0.4966971,-0.33190787,-0.32813033,-0.3871841,-0.021665098,-0.014799368,-0.34413922,-0.5017879,-0.29437205,-0.103110015,-0.124281585,-0.24285878,-0.2522289,-0.0032784347,0.004532912,-0.010949364,-0.030514311,0.010405058,0.92170167,-0.5667267,0.019215766,-0.0313653,-0.465382,0.006694589,0.016597971,-0.2872684,-0.30827785,-0.25046667,-0.30699238,-0.21424432,-0.31030628,-0.014939418,-0.013211325,-0.3727668,-0.19642587,-0.07893835,0.46435058,-0.0119623,1
-0.014326096,-0.21680078,-0.3237259,-0.112747,-0.116606764,-0.062647596,0.03018524,-0.28323197,2.0329084,-0.28755945,-0.33828056,-0.36731192,-0.020120017,-0.0053893793,-0.33155307,0.97209835,-0.3022291,-0.1298781,-0.09449737,-0.22125898,-0.24639368,-0.023597471,0.006851307,-0.03738628,-0.020019326,0.008717831,0.85629433,-0.56192285,0.028513603,-0.019149328,-0.43113637,0.0014377944,0.015387186,-0.29789877,-0.26878434,-0.27689695,-0.26088658,-0.1760945,-0.3017143,-0.013800618,-0.009569451,-0.3718515,-0.22285153,-0.0885459,0.55368614,-0.01823191,5
-0.017610753,-0.1843001,-0.31456628,-0.14968482,-0.1278298,-0.062437583,0.01300906,-0.2703134,1.9367452,-0.3314076,-0.3001466,-0.38042918,-0.014768657,-0.0072469935,-0.30500388,1.4927639,-0.2907084,-0.11070177,-0.1089012,-0.23866874,-0.26353648,-0.009532182,0.007433408,-0.020148842,-0.023531161,0.0069799777,0.86584044,-0.5387365,0.023744185,-0.031967487,-0.44207653,0.00038086995,0.021210035,-0.26576358,-0.27250153,-0.27162027,-0.26671514,-0.19722205,-0.27753276,-0.015391603,-0.015901163,-0.35862237,-0.22254072,-0.07154624,-0.4087146,-0.0105949715,12
-0.013559705,-0.18825722,-0.29908505,-0.10702898,-0.13834429,-0.07210119,0.023944097,-0.27518412,1.9813257,-0.30620295,-0.30065447,-0.3765301,-0.003711924,-0.010103008,-0.3092398,2.4409604,-0.26674834,-0.119320616,-0.10869579,-0.23520917,-0.2767212,-0.008594673,0.0041078506,-0.019176915,-0.032796495,0.0125279,0.862738,-0.5499896,0.026403092,-0.033906616,-0.4301179,-0.00039954484,0.031438477,-0.2769183,-0.26978612,-0.28006366,-0.27299652,-0.20180874,-0.27525485,-0.022525193,-0.019730886,-0.36449954,-0.21204345,-0.07903989,-0.2164899,-0.014122264,2
-0.032194756,-0.1940195,-0.35976684,-0.09421487,-0.099492304,-0.059998658,0.0031606238,-0.27254644,-0.47083634,-0.31837404,-0.31408966,-0.3678389,-0.01727353,-0.011276938,-0.32686567,-0.499656,-0.3016525,-0.09937346,-0.11678882,-0.23615485,-0.25793862,-0.011600289,0.0068645803,-0.008394506,-0.036122516,0.014244309,0.8651745,-0.5240062,0.015445095,-0.0305776,-0.4366542,0.0079569,0.015891597,-0.28438038,-0.29446357,-0.23427854,-0.28840274,-0.21136825,-0.30345923,-0.013979354,-0.010110699,-0.33735794,-0.19589943,-0.07535178,0.13882877,-0.016053835,2
-0.018390123,-0.18363887,-0.3300451,-0.15467477,-0.11653405,-0.0620817,0.016603274,-0.2751048,1.9303622,-0.33024094,-0.30784392,-0.38928223,-0.016878767,-0.0028047152,-0.30978483,1.008851,-0.29405722,-0.109412715,-0.10779379,-0.23175035,-0.25339413,-0.015401263,0.0066493386,-0.023244947,-0.01704933,0.0037135445,0.8719629,-0.5391972,0.021721577,-0.025267098,-0.44113666,0.007097028,0.018428903,-0.2698009,-0.27962014,-0.2671038,-0.2727322,-0.1983873,-0.29657924,-0.012077188,-0.0122869965,-0.34980124,-0.22051531,-0.068703115,-0.4281665,-0.012478735,13
-0.011333592,-0.18471879,-0.31056118,-0.13775407,-0.13981189,-0.05968522,0.016583659,-0.26918676,1.9523875,-0.32761195,-0.29855227,-0.37794125,-0.011922394,-0.008690076,-0.30486944,1.9688596,-0.29187942,-0.11172567,-0.10590106,-0.23142838,-0.2762106,-0.012275213,0.0042325733,-0.021173289,-0.029263802,0.010451658,0.8623699,-0.54388523,0.023563702,-0.033011843,-0.43728483,-0.0005182512,0.021061644,-0.26390058,-0.2725785,-0.27776247,-0.26592356,-0.19584161,-0.27950674,-0.02027679,-0.015811736,-0.3703443,-0.22345953,-0.0775094,-0.41238618,-0.014037786,8
-0.03623016,-0.19365472,-0.35968181,-0.13723972,-0.103751555,-0.07238722,0.0026799943,-0.2824351,-0.4547891,-0.32180327,-0.30449545,-0.37128198,-0.016083194,-0.0048222486,-0.3297754,-0.50873846,-0.29843053,-0.092339024,-0.12250599,-0.23996376,-0.25201893,-0.010038965,0.007958331,-0.004835196,-0.025900979,0.011782216,0.8686849,-0.5201653,0.009470872,-0.022172913,-0.43866336,0.011826035,0.014460392,-0.2749803,-0.28785747,-0.24919939,-0.2717686,-0.22806433,-0.29933557,-0.014873197,-0.011759008,-0.32236966,-0.20169124,-0.081587344,-0.401491,-0.008995087,2
-0.018645773,-0.20825273,-0.32559875,-0.1434722,-0.08613299,-0.044997778,0.0009564869,-0.25135192,-0.42643386,-0.30341548,-0.30473894,-0.34892184,-0.019383151,-0.026807602,-0.30654466,-0.48735124,-0.2564244,-0.10203621,-0.11366513,-0.23766637,-0.24662772,-0.0012413436,-0.007316667,-0.011386512,-0.024998158,0.011633256,0.83759,-0.49106187,0.001555318,-0.028920656,-0.4478311,0.010236103,0.0011413079,-0.23212685,-0.24930371,-0.2364941,-0.29438132,-0.22413252,-0.28196418,-0.025775747,0.001454819,-0.30074805,-0.20017318,-0.07368213,-0.34450442,-0.020340137,2
-0.032151267,-0.14420322,0.855633,-0.097705156,-0.06212216,-0.031619214,0.008302594,-0.28197217,-0.4864843,-0.34012032,-0.30813098,-0.3698715,0.0022791382,-0.001508303,-0.3160506,-0.5285177,-0.27499983,-0.08812544,-0.115751505,-0.22719464,-0.24571332,-0.014709903,-0.0048306896,-0.0070339013,-0.017965667,-0.00941256,-1.1808374,1.9350094,0.0127723925,-0.013343658,-0.43814456,0.0046066493,0.038949773,-0.3079039,-0.3379813,-0.24684706,-0.31447843,-0.18124294,-0.3107713,0.0059359763,0.0015189033,-0.3988551,-0.16673627,-0.07878831,-0.42310655,-0.0030357065,11
-0.008708857,-0.1972526,-0.33552718,-0.11485276,-0.10445146,-0.06322324,0.026741732,-0.27599087,1.9965185,-0.3091241,-0.32891613,-0.3871608,-0.022671433,-0.0021506585,-0.3134495,1.002176,-0.31622863,-0.122743174,-0.093992986,-0.22620364,-0.2546251,-0.025156371,0.0026135417,-0.031599786,-0.021182008,0.0068422332,0.8669812,-0.5647069,0.025511641,-0.020518165,-0.4311003,-0.0006258823,0.021994062,-0.28758907,-0.2731888,-0.2728423,-0.26521862,-0.17516674,-0.30476725,-0.012367686,-0.015651608,-0.35045525,-0.2279043,-0.07992698,0.14261465,-0.015227588,6
-0.035640586,-0.20021045,-0.3631134,-0.13727444,-0.10549845,-0.07432164,0.0027325246,-0.28643316,-0.4551684,-0.32605252,-0.30837613,-0.37488443,-0.014064853,-0.0062179957,-0.33245414,-0.5161805,-0.3059309,-0.095355324,-0.12454477,-0.24078146,-0.25148967,-0.010880152,0.0074790632,-0.0046368465,-0.025317963,0.012571817,0.8903095,-0.53683674,0.008260036,-0.023493681,-0.4451006,0.011133783,0.014145143,-0.27680916,-0.2954448,-0.25746062,-0.28170237,-0.23557839,-0.30393702,-0.016073102,-0.008921385,-0.32908008,-0.20944111,-0.08495952,-0.40878975,-0.008380704,2
-0.041054647,-0.1995885,-0.3481649,-0.14480895,-0.10851661,-0.066789284,0.003058318,-0.28186002,-0.45807838,-0.32498777,-0.30831137,-0.36659044,-0.013494013,-0.00984028,-0.33586532,-0.5173857,-0.29468003,-0.09228467,-0.12351243,-0.23513734,-0.23312116,-0.00893695,0.0049054744,-0.0036758557,-0.02412855,0.010142239,0.8751427,-0.5254161,0.0077240453,-0.025574371,-0.45365018,0.010123882,0.018417787,-0.26390323,-0.2941507,-0.257658,-0.2863633,-0.23416406,-0.2933326,-0.017750107,-0.008745006,-0.3359049,-0.21144529,-0.08524799,-0.3638742,-0.0052149985,2
-0.03797349,-0.16293491,0.84918636,-0.1422933,-0.03302338,0.004952488,0.009981457,-0.29273963,-0.47732973,-0.34098756,-0.29856268,-0.36649492,0.004100498,0.0009545572,-0.32960442,-0.5350164,-0.26388097,-0.09195742,-0.11471672,-0.22598663,-0.24228942,-0.014334364,-0.0036575254,-0.008116312,-0.014510671,-0.01045234,-1.1776156,1.9336808,0.017633654,-0.007379625,-0.44097948,-0.0023790486,0.042758033,-0.30553037,-0.34369153,-0.24422586,-0.31520897,-0.18666485,-0.30720875,0.004363058,0.004568057,-0.4151691,-0.17238383,-0.08317267,-0.47377777,0.0044804458,11
0.004969582,-0.18547738,-0.2885528,-0.10828723,-0.15841186,-0.053913508,0.032477554,-0.26037383,1.9795079,-0.2845025,-0.2999286,-0.3784309,-0.007281378,-0.013394767,-0.31753904,4.0828485,-0.29436344,-0.111162245,-0.09499268,-0.21402729,-0.3040321,-0.018019602,-0.0069785714,-0.028957428,-0.050466154,0.015911872,0.84126055,-0.5469544,0.034234285,-0.028440371,-0.41730905,-0.004835572,0.027989643,-0.2569613,-0.27932534,-0.28023458,-0.26670185,-0.19204618,-0.27679646,-0.025883447,-0.015601475,-0.38784778,-0.212668,-0.087069966,-0.4005866,-0.016984245,0
-0.034120128,-0.15338138,0.82822204,-0.065942876,-0.055901855,-0.022440076,0.013466034,-0.2901459,-0.48049343,-0.33757046,-0.3056841,-0.372304,0.00062456727,-0.007443333,-0.3082071,-0.51075387,-0.25671792,-0.089206554,-0.10522653,-0.22248074,-0.23512325,-0.01806977,-0.009230638,-0.01070727,-0.010982718,-0.013199006,-1.1559875,1.8784497,0.017326415,-0.009851467,-0.4328059,0.006351717,0.041329816,-0.29561657,-0.32367632,-0.24873562,-0.31292197,-0.15945077,-0.3007397,0.0022289213,-0.0014370792,-0.37720987,-0.13923362,-0.0712588,0.0958619,-0.0073783305,2
-0.03452889,-0.1645791,0.86000526,-0.065669954,-0.05127649,-0.017701743,0.013564172,-0.30253056,-0.50242376,-0.34414053,-0.31076533,-0.38186276,0.00153042,-0.0057147667,-0.31632656,-0.5244293,-0.26041082,-0.09034454,-0.1053267,-0.22512716,-0.24179482,-0.016543813,-0.010330836,-0.009696053,-0.011911182,-0.013831658,-1.2057021,1.951705,0.020586088,-0.008567294,-0.43839777,0.0013560243,0.043389935,-0.30277884,-0.33556163,-0.25422192,-0.3227747,-0.15843718,-0.30731308,0.0036102105,0.0011293646,-0.39100942,-0.13935661,-0.07292749,0.20721264,-0.005565902,9
-0.019327726,-0.18778142,-0.33474654,-0.15523738,-0.12474082,-0.06402068,0.013611681,-0.27800703,1.9715502,-0.3417939,-0.3065164,-0.39136472,-0.016751327,-0.003771346,-0.3079786,1.0760901,-0.300905,-0.11164422,-0.111993775,-0.24011192,-0.2619999,-0.012533066,0.007991458,-0.021262113,-0.01831079,0.005588373,0.89561874,-0.5576992,0.02140801,-0.029405486,-0.44836316,0.0023988374,0.018339034,-0.27271825,-0.28330463,-0.27569512,-0.27459064,-0.19925869,-0.29157662,-0.013573317,-0.013797951,-0.36142373,-0.22908145,-0.07227328,-0.42958152,-0.011102083,13
-0.011659322,-0.19845769,-0.3257325,-0.1156616,-0.105819754,-0.06682147,0.025162386,-0.2731708,1.9450029,-0.30314082,-0.32796526,-0.38033673,-0.019506525,-0.0040707253,-0.31354964,0.9590062,-0.30344364,-0.120993234,-0.09865704,-0.22770566,-0.24900135,-0.021937277,0.0051117865,-0.02868903,-0.021686593,0.008075625,0.85365343,-0.5538989,0.022971667,-0.02207392,-0.42423776,-0.0007370226,0.02137631,-0.28633833,-0.27040005,-0.26702154,-0.26383397,-0.17980134,-0.29645476,-0.016323138,-0.017953657,-0.34617594,-0.2231924,-0.079566866,0.14048326,-0.01346864,6
-0.037013404,-0.20076624,-0.3547549,-0.14077623,-0.10563255,-0.073373064,0.0021940004,-0.28393292,-0.45565248,-0.32604724,-0.31304705,-0.37144232,-0.012772388,-0.0083023105,-0.33384413,-0.5224358,-0.3029856,-0.095198825,-0.12645316,-0.23752351,-0.24216774,-0.007844147,0.0064008636,-0.005171448,-0.021830125,0.010550911,0.89448476,-0.543325,0.0074115996,-0.026892047,-0.4501263,0.009760801,0.015558252,-0.27246252,-0.294119,-0.26163062,-0.28708643,-0.23524725,-0.30158216,-0.017964093,-0.005940646,-0.3329092,-0.21004064,-0.08636521,-0.4021703,-0.0076857926,2
-0.0012911558,-0.18183845,-0.2943983,-0.13360608,-0.14307186,-0.056653064,0.0222793,-0.25568858,1.9939367,-0.32829702,-0.29711887,-0.37706578,-0.014390698,-0.007827256,-0.30050462,2.754959,-0.3027676,-0.11034036,-0.1092823,-0.23816472,-0.30094168,-0.012225988,0.0022608284,-0.027045697,-0.037467856,0.016471414,0.85741407,-0.5602838,0.029307425,-0.036400214,-0.43554252,-0.008329336,0.023791768,-0.2633857,-0.27421176,-0.29419988,-0.25930202,-0.19034833,-0.2689907,-0.02907025,-0.017623205,-0.3817192,-0.22615501,-0.08161704,-0.39609563,-0.012480025,4
-0.037832096,-0.14688195,0.7704725,-0.058623888,-0.03837134,0.0039727166,0.008346388,-0.2769767,-0.46188596,-0.33799037,-0.29699427,-0.36444998,-0.0008283816,-0.020149123,-0.28393024,-0.4702685,-0.22637269,-0.0871707,-0.09116132,-0.2166774,-0.23699749,-0.020828214,-0.014641568,-0.017354725,-0.009397892,-0.0111297155,-1.0805752,1.7429516,0.022838425,-0.009003576,-0.43396783,0.009851392,0.043637298,-0.25583237,-0.285681,-0.18622836,-0.28216603,-0.10526988,-0.2700051,0.0026999228,0.002989253,-0.29915714,-0.06744075,-0.056266222,0.66228217,-0.01517615,2
-0.028376572,-0.1898579,-0.37843812,-0.060246807,-0.09827113,-0.049425725,-0.00050853565,-0.2666561,-0.4943979,-0.32208276,-0.31562796,-0.37281805,-0.019648561,-0.018790007,-0.32962686,-0.5019193,-0.3046353,-0.101485655,-0.11279026,-0.23240334,-0.27881032,-0.012789971,0.011168729,-0.008636447,-0.049413722,0.020719187,0.8725409,-0.5283271,0.021098869,-0.03528401,-0.43664497,0.008798949,0.010956543,-0.30446845,-0.30209422,-0.21611068,-0.29633808,-0.19773854,-0.3187906,-0.010283075,-0.0129847005,-0.36094445,-0.18680507,-0.05924049,0.56716335,-0.026000578,1
